playerID,yearID,stint,TeamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
abreujo02,2020,1,CHW,AL,162,648,116,205,41,0,51,162,0,0,49,159,3,8,0,3,27
acunaro01,2020,1,ATL,NL,124,432,124,108,30,0,38,78,22,3,103,162,5,11,0,0,8
adamewi01,2020,1,TBR,AL,146,500,78,130,41,3,22,62,5,3,54,200,0,0,0,0,11
adamsau02,2020,1,SDP,NL,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
adamsma01,2020,1,ATL,NL,43,132,11,24,5,0,5,24,0,0,5,49,0,0,0,0,8
adelljo01,2020,1,LAA,AL,103,335,24,54,11,0,8,19,0,3,19,149,0,3,0,0,8
adriaeh01,2020,1,MIN,AL,119,240,27,46,19,0,0,8,3,0,30,62,0,3,0,0,8
aguilje01,2020,1,MIA,NL,138,508,84,140,27,0,22,92,0,3,62,108,0,3,0,11,14
ahmedni01,2020,1,ARI,NL,154,537,78,143,27,3,14,78,11,0,49,124,0,0,0,0,8
akiyash01,2020,1,CIN,NL,146,419,43,103,16,3,0,24,19,8,68,92,0,5,0,0,3
alberha01,2020,1,BAL,AL,146,591,95,167,41,0,8,59,8,0,14,81,0,8,5,5,16
albieoz01,2020,1,ATL,NL,78,319,57,86,14,0,16,51,8,3,14,81,0,3,0,0,0
alcanse01,2020,1,DET,AL,27,57,5,8,0,3,3,3,0,0,5,11,0,0,0,0,0
alfarjo01,2020,1,MIA,NL,84,251,32,57,5,0,8,43,5,0,11,97,3,8,0,0,5
alforan01,2020,1,TOT,MLB,49,76,14,16,0,3,5,19,8,0,3,22,0,0,0,0,0
allenau01,2020,1,OAK,AL,38,84,3,16,3,0,3,8,0,0,3,38,0,0,0,0,0
allengr01,2020,1,TOT,MLB,43,70,11,11,3,0,3,11,5,0,8,27,0,5,0,3,0
almonab01,2020,1,SDP,NL,19,30,0,3,0,0,0,0,3,3,5,11,0,0,0,0,0
almoral01,2020,1,CHC,NL,76,81,11,14,3,0,0,3,0,0,8,24,0,3,0,0,0
alonspe01,2020,1,NYM,NL,154,562,84,130,16,0,43,95,3,0,65,165,11,16,0,3,11
altavda01,2020,1,TOT,MLB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
altuvjo01,2020,1,HOU,AL,130,518,86,113,24,0,14,49,5,8,46,105,0,3,0,0,14
alvared01,2020,1,MIA,NL,32,100,16,19,3,0,0,5,5,0,8,43,0,3,0,0,0
alvaryo01,2020,1,HOU,AL,5,22,5,5,0,0,3,11,0,0,0,3,0,3,0,0,3
anderbr06,2020,1,MIA,NL,159,540,73,138,19,3,30,103,0,0,59,178,3,16,0,3,5
anderti01,2020,1,CHW,AL,132,562,122,181,30,3,27,57,14,5,27,135,0,5,0,3,11
andruel01,2020,1,TEX,AL,78,278,30,54,14,0,8,19,8,3,22,41,0,0,0,0,14
andujmi01,2020,1,NYY,AL,57,167,14,41,5,3,3,14,0,0,8,24,0,0,0,0,3
apostsh01,2020,1,TEX,AL,19,54,3,5,3,0,0,0,0,0,3,24,0,0,0,0,0
aquinar01,2020,1,CIN,NL,62,127,19,22,3,0,5,22,3,0,16,49,0,8,0,0,3
arauzjo01,2020,1,BOS,AL,68,194,22,49,5,0,3,24,0,0,22,57,0,0,0,0,0
arciaor01,2020,1,MIL,NL,159,467,59,122,27,3,14,54,5,0,38,86,0,3,0,3,27
arenano01,2020,1,COL,NL,130,491,62,124,24,0,22,70,0,0,41,54,8,0,0,11,19
arozara01,2020,1,TBR,AL,62,173,41,49,5,0,19,30,11,0,16,59,0,14,0,3,5
arraelu01,2020,1,MIN,AL,86,302,43,97,24,0,0,35,0,0,22,30,0,0,0,3,5
arroych01,2020,1,TOT,AL,41,135,19,32,3,0,8,22,0,0,11,30,0,0,0,0,5
astudwi01,2020,1,MIN,AL,22,43,11,11,3,0,3,8,0,0,0,5,0,0,0,0,0
avilaal01,2020,1,MIN,AL,62,132,16,24,5,0,3,5,0,0,30,59,0,5,0,0,5
baderha01,2020,1,STL,NL,135,286,57,65,19,5,11,30,8,3,35,108,0,14,0,3,5
baezja01,2020,1,CHC,NL,159,599,73,122,24,3,22,65,8,0,19,203,0,11,0,5,22
barneau01,2020,1,LAD,NL,78,232,38,57,8,0,3,24,8,0,35,65,0,5,5,3,0
barnhtu01,2020,1,CIN,NL,103,265,27,54,8,0,14,35,0,0,32,76,0,0,0,0,5
barrefr02,2020,1,TOT,AL,57,73,14,5,0,0,0,5,3,0,0,41,0,3,0,0,0
bartjo01,2020,1,SFG,NL,89,278,41,65,14,5,0,19,0,0,8,111,0,14,0,0,3
basablu01,2020,1,SFG,NL,24,38,14,5,0,0,0,3,5,0,11,14,0,0,0,0,0
beatyma01,2020,1,LAD,NL,57,135,22,30,3,0,5,14,0,0,5,38,0,5,0,0,8
bedroca01,2020,1,LAA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belljo02,2020,1,PIT,NL,154,527,59,119,8,0,22,59,0,0,59,159,11,5,0,11,8
bellico01,2020,1,LAD,NL,151,575,89,138,27,0,32,81,16,3,81,113,5,0,0,0,11
beltbr01,2020,1,SFG,NL,138,402,68,124,35,3,24,81,0,0,81,97,3,0,0,0,14
bemboan01,2020,1,LAA,AL,57,130,24,27,3,0,8,14,0,3,19,35,0,5,5,3,0
beninan01,2020,1,BOS,AL,38,105,11,11,3,0,0,3,3,5,30,46,0,3,3,0,3
bertijo01,2020,1,MIA,NL,105,324,57,84,14,0,5,38,24,5,62,100,0,8,5,3,3
bettsmo01,2020,1,LAD,NL,149,591,127,173,24,3,43,105,27,5,65,103,3,5,0,3,5
bichebo01,2020,1,TOR,AL,78,332,49,100,24,3,14,62,11,3,14,73,3,0,0,0,5
biggica01,2020,1,TOR,AL,159,594,111,149,43,0,22,76,16,0,111,165,0,8,0,0,5
bishobr01,2020,1,SEA,AL,32,81,5,14,5,0,0,11,3,0,5,27,0,3,3,0,0
blackch02,2020,1,COL,NL,159,597,84,181,32,3,16,113,5,3,51,119,11,5,0,14,11
blanktr01,2020,1,MIN,AL,3,8,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0
bogaexa01,2020,1,BOS,AL,151,548,97,165,22,0,30,76,22,0,57,111,5,0,0,3,8
bohmal01,2020,1,PHI,NL,119,432,65,146,30,0,11,62,3,3,43,97,0,5,0,5,11
bonifem01,2020,1,WSN,NL,8,8,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0
bonifjo01,2020,1,DET,AL,81,232,22,51,8,0,5,46,0,0,14,70,0,5,0,3,3
boteda01,2020,1,CHC,NL,122,338,41,68,8,3,19,78,5,0,46,108,0,5,0,3,16
bradlja02,2020,1,BOS,AL,149,516,86,146,30,0,19,59,14,5,62,130,3,5,0,3,5
brantmi02,2020,1,HOU,AL,124,459,65,138,41,0,14,59,5,0,46,76,0,0,0,0,8
brantro01,2020,1,SFG,NL,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brasiry01,2020,1,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braunry02,2020,1,MIL,NL,105,348,38,81,19,3,22,70,3,0,19,73,0,5,0,3,16
bregmal01,2020,1,HOU,AL,113,413,51,100,32,3,16,59,0,0,65,70,3,5,0,3,5
bricejo01,2020,1,LAA,AL,5,14,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0
brinsle01,2020,1,MIA,NL,127,286,38,65,16,0,8,32,11,0,16,81,0,0,0,0,5
brossmi01,2020,1,TBR,AL,97,232,32,70,14,3,14,32,5,0,22,84,0,8,0,3,3
brownse01,2020,1,OAK,AL,19,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
bruceja01,2020,1,PHI,NL,86,259,30,51,11,5,16,38,0,0,19,65,3,0,0,0,3
bryankr01,2020,1,CHC,NL,92,354,54,73,14,3,11,30,0,0,32,108,0,11,0,0,3
buterdr01,2020,1,COL,NL,76,105,11,16,5,0,0,11,0,0,5,30,0,0,3,3,8
buxtoby01,2020,1,MIN,AL,105,351,51,89,8,0,35,73,5,3,5,97,0,3,0,5,5
cabreas01,2020,1,WSN,NL,140,513,62,124,24,8,22,84,0,0,51,108,0,0,0,11,16
cabremi01,2020,1,DET,AL,154,551,76,138,11,0,27,95,3,0,65,138,3,3,0,5,8
cainlo01,2020,1,MIL,NL,14,49,11,16,3,0,0,5,0,0,8,5,3,0,0,0,3
calhoko01,2020,1,ARI,NL,146,513,95,116,24,0,43,108,3,3,76,135,0,16,0,11,16
calhowi01,2020,1,TEX,AL,78,270,8,51,5,3,3,35,0,0,14,46,0,3,0,5,3
camarjo01,2020,1,ATL,NL,95,324,43,65,22,0,11,24,0,0,16,95,0,3,0,0,3
camerda01,2020,1,DET,AL,46,154,11,30,5,3,0,8,3,0,5,51,0,0,0,0,3
campulu01,2020,1,SDP,NL,3,8,5,3,0,0,3,3,0,0,0,5,0,3,0,0,0
candeje01,2020,1,DET,AL,140,500,81,149,30,8,19,78,3,3,54,132,0,3,0,0,8
canhama01,2020,1,OAK,AL,159,516,86,127,32,5,14,89,11,0,100,146,3,27,0,14,5
canoro01,2020,1,NYM,NL,132,462,62,146,24,0,27,81,0,0,24,65,3,3,0,3,19
caratvi01,2020,1,CHC,NL,119,313,27,76,19,0,3,43,0,3,32,84,3,11,0,0,11
carlsdy01,2020,1,STL,NL,95,297,30,59,19,3,8,43,3,3,22,95,0,0,0,3,8
carpema01,2020,1,STL,NL,135,378,59,70,16,0,11,65,0,0,62,130,3,16,0,0,3
casalcu01,2020,1,CIN,NL,84,205,27,46,8,0,16,22,3,0,38,78,0,8,0,0,5
casteni01,2020,1,CIN,NL,162,589,100,132,30,5,38,92,0,5,51,186,3,11,0,3,14
castrha01,2020,1,DET,AL,59,132,16,46,11,0,0,8,0,0,14,30,0,0,0,0,3
castrja01,2020,1,TOT,MLB,73,216,22,41,24,0,5,24,0,0,32,89,0,0,0,0,5
castrst01,2020,1,WSN,NL,43,162,24,43,8,3,5,11,0,0,8,35,0,0,0,0,0
castrwi01,2020,1,DET,AL,97,348,57,122,11,5,16,65,0,3,19,103,0,3,3,5,0
caveja01,2020,1,MIN,AL,113,305,46,68,8,5,11,41,0,5,14,119,0,14,0,0,0
cervefr01,2020,1,MIA,NL,43,143,27,35,5,0,8,19,3,0,22,38,0,3,0,0,8
cespeyo01,2020,1,NYM,NL,22,84,8,14,3,0,5,11,0,0,5,41,0,3,0,0,3
changyu01,2020,1,CLE,AL,27,30,3,5,0,0,0,3,0,0,5,11,0,0,0,0,5
chapmma01,2020,1,OAK,AL,100,383,59,89,24,5,27,68,0,0,22,146,0,3,0,3,5
chavimi01,2020,1,BOS,AL,113,394,43,84,14,5,14,51,8,0,22,135,0,5,0,5,16
chiriro01,2020,1,TOT,MLB,70,200,11,32,8,0,3,19,0,0,16,57,0,3,0,3,14
chishja01,2020,1,MIA,NL,57,151,22,24,3,3,5,16,5,5,14,51,0,3,0,0,0
choiji01,2020,1,TBR,AL,113,329,43,76,35,0,8,43,0,0,54,97,5,0,0,8,3
choosh01,2020,1,TEX,AL,89,297,35,70,8,0,14,41,16,5,35,89,3,5,0,5,3
colliza01,2020,1,CHW,AL,24,43,3,3,3,0,0,0,0,0,5,14,0,0,0,0,0
colonch01,2020,1,CIN,NL,30,62,8,8,3,0,0,5,3,0,3,8,0,0,0,0,3
confomi01,2020,1,NYM,NL,146,545,108,176,32,0,24,84,8,8,65,154,0,19,0,0,16
contrwi02,2020,1,ATL,NL,11,27,0,11,3,0,0,3,0,0,0,11,0,0,0,0,0
contrwi01,2020,1,CHC,NL,154,510,100,124,27,0,19,70,3,5,54,154,3,38,0,5,16
coopega03,2020,1,MIA,NL,92,324,54,92,22,0,16,54,0,0,30,84,0,5,0,0,14
cordery01,2020,1,NYM,NL,14,22,0,3,0,0,0,0,3,0,0,8,0,0,0,0,0
cordefr02,2020,1,KCR,AL,43,103,19,22,8,0,5,19,3,0,11,11,0,0,0,0,3
correca01,2020,1,HOU,AL,157,543,59,143,24,0,14,68,0,0,43,132,5,8,0,3,11
craigwi01,2020,1,PIT,NL,5,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
crawfbr01,2020,1,SFG,NL,146,464,70,119,32,0,22,76,3,5,41,127,5,11,0,5,8
crawfjp01,2020,1,SEA,AL,143,551,89,140,19,5,5,65,16,8,62,105,0,8,0,5,11
croncj01,2020,1,DET,AL,35,113,24,22,8,0,11,22,0,0,24,43,0,3,0,0,5
cronke01,2020,1,ARI,NL,22,46,0,0,0,0,0,0,0,0,3,19,0,5,0,0,0
croneja01,2020,1,SDP,NL,146,464,70,132,41,8,11,54,8,3,49,81,0,3,0,3,11
cruzne02,2020,1,MIN,AL,143,500,89,151,16,0,43,89,0,0,68,157,14,11,0,0,22
culbech01,2020,1,ATL,NL,24,19,5,3,3,0,0,3,0,0,0,11,0,0,0,0,0
cuthbch01,2020,1,CHW,AL,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darnatr01,2020,1,ATL,NL,119,446,51,143,22,0,24,92,3,0,43,135,0,5,0,3,22
dahlda01,2020,1,COL,NL,65,251,24,46,5,5,0,24,3,0,11,76,0,3,0,3,0
dalbebo01,2020,1,BOS,AL,62,216,35,57,8,0,22,43,0,0,27,105,0,5,0,0,0
davidma02,2020,1,CIN,NL,54,116,8,19,3,0,8,30,0,0,11,35,0,0,0,0,5
davisau01,2020,1,TOT,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davisch02,2020,1,BAL,AL,43,140,8,16,8,0,0,3,0,0,8,46,0,0,0,0,0
davisjd01,2020,1,NYM,NL,151,513,70,127,24,0,16,51,0,0,84,151,3,19,0,3,22
davisja03,2020,1,SFG,NL,11,32,5,5,0,0,3,3,0,0,0,16,0,0,0,0,0
davisjo05,2020,1,TOR,AL,35,73,11,19,5,0,3,16,3,0,8,30,0,5,0,3,3
daviskh01,2020,1,OAK,AL,81,230,24,46,14,0,5,27,0,0,27,70,0,8,0,3,14
deanau01,2020,1,STL,NL,8,11,3,3,3,0,0,0,0,0,8,5,0,0,0,0,0
dejonpa01,2020,1,STL,NL,122,410,46,103,16,0,8,68,3,0,46,135,0,3,0,11,11
delmoni01,2020,1,CHW,AL,16,54,0,8,0,0,0,8,0,0,5,5,0,0,0,0,5
demertr01,2020,1,DET,AL,49,78,14,14,3,0,0,11,0,0,8,38,0,3,0,0,0
deshide02,2020,1,CLE,AL,100,289,27,73,8,5,0,19,8,5,24,78,0,0,11,0,0
deverra01,2020,1,BOS,AL,154,626,86,165,43,3,30,116,0,0,35,181,0,8,0,0,22
diazal02,2020,1,HOU,AL,46,157,22,38,14,0,8,16,0,0,3,32,0,0,0,0,3
diazel01,2020,1,COL,NL,70,184,11,43,5,0,5,24,0,0,14,41,0,0,0,0,11
diazis01,2020,1,MIA,NL,19,59,8,11,0,0,0,3,0,0,0,19,0,0,0,0,0
diazle01,2020,1,MIA,NL,38,105,5,16,5,0,0,8,0,0,5,32,0,0,0,0,5
diazya01,2020,1,TBR,AL,92,308,43,95,8,0,5,30,0,0,62,46,3,3,0,0,16
dickeal01,2020,1,SFG,NL,140,408,76,122,27,3,27,73,0,0,43,81,5,5,0,3,14
dickeco01,2020,1,MIA,NL,140,524,68,135,14,3,19,46,3,3,41,95,3,0,0,0,14
dietrde01,2020,1,TEX,AL,68,165,24,32,3,0,14,22,3,3,24,57,0,14,0,0,11
difowi01,2020,1,WSN,NL,32,38,3,3,0,0,0,3,0,0,8,11,0,0,0,3,0
dixonbr01,2020,1,DET,AL,14,35,0,3,3,0,0,5,0,0,3,11,0,0,0,0,3
donaljo02,2020,1,MIN,AL,76,219,38,49,5,0,16,30,0,0,49,65,3,5,0,3,11
doziebr01,2020,1,NYM,NL,19,41,3,5,0,0,0,0,0,0,3,14,0,0,0,0,3
doziehu01,2020,1,KCR,AL,119,427,78,97,11,5,16,32,11,0,73,130,0,3,0,0,8
drurybr01,2020,1,TOR,AL,57,124,8,19,3,0,0,3,0,0,5,24,0,0,0,3,0
dubonma01,2020,1,SFG,NL,146,424,57,116,11,3,11,51,5,8,41,97,0,3,3,5,11
duggast01,2020,1,SFG,NL,57,92,8,16,5,0,0,8,3,0,3,30,0,3,0,0,3
duvalad01,2020,1,ATL,NL,154,513,92,122,22,0,43,89,0,0,41,146,0,8,0,3,5
dysonja01,2020,1,TOT,MLB,86,165,24,30,0,0,0,14,16,0,11,30,0,0,3,0,0
eatonad02,2020,1,WSN,NL,111,429,59,97,30,3,11,46,8,0,32,86,3,3,11,0,11
edmanto01,2020,1,STL,NL,149,551,78,138,19,3,14,70,5,11,43,130,0,14,0,5,14
elledse01,2020,1,STL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
encared01,2020,1,CHW,AL,119,429,51,68,14,0,27,51,0,0,43,146,0,11,0,3,8
engelad01,2020,1,CHW,AL,97,238,30,70,14,3,8,32,3,0,8,51,0,5,0,0,3
ervinph01,2020,1,TOT,MLB,100,200,27,30,8,0,0,11,3,0,38,59,0,3,0,0,5
escobed01,2020,1,ARI,NL,146,548,59,116,19,8,11,54,3,0,41,111,11,5,0,5,14
espinsa01,2020,1,TOR,AL,70,162,27,43,11,0,0,16,3,0,11,43,0,0,3,3,3
estrath01,2020,1,NYY,AL,70,130,22,22,0,0,3,8,3,0,3,51,0,8,0,0,0
evansph01,2020,1,PIT,NL,30,105,16,38,5,0,3,24,0,3,14,19,0,3,0,0,3
farmeky01,2020,1,CIN,NL,86,173,11,46,8,0,0,11,3,0,14,35,0,3,0,0,0
fishede01,2020,1,TOR,AL,43,84,14,19,5,3,3,19,0,3,19,30,0,0,0,3,0
fletcda02,2020,1,LAA,AL,132,559,84,178,35,0,8,49,5,3,54,68,0,0,3,5,11
florewi01,2020,1,SFG,NL,149,535,81,143,30,3,32,86,3,0,35,97,3,3,0,3,14
flories01,2020,1,NYY,AL,3,8,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0
flowety01,2020,1,ATL,NL,59,186,14,41,16,0,3,14,0,0,22,92,0,8,0,0,3
fordmi01,2020,1,NYY,AL,78,200,14,27,11,0,5,30,0,0,19,43,0,5,0,3,11
forsylo01,2020,1,MIA,NL,32,92,5,11,3,0,3,5,0,0,11,32,0,0,0,0,0
fostema01,2020,1,CHW,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fowlede01,2020,1,STL,NL,84,243,38,57,5,0,11,41,3,3,27,76,0,3,0,0,5
fraleja01,2020,1,SEA,AL,19,70,8,11,3,3,0,0,5,3,5,30,0,3,0,0,0
francty01,2020,1,TOT,MLB,116,381,51,116,24,3,11,62,0,0,30,100,0,8,0,0,8
francma02,2020,1,KCR,AL,162,602,62,167,43,0,22,103,3,0,43,103,3,0,0,11,11
fraziad01,2020,1,PIT,NL,157,564,59,130,19,0,19,62,3,8,46,95,0,8,3,0,8
frazicl01,2020,1,NYY,AL,105,354,65,95,16,3,22,70,8,0,68,119,0,8,0,3,14
frazito01,2020,1,TOT,MLB,122,424,43,100,24,3,11,32,3,3,30,113,0,11,0,0,3
freemfr01,2020,1,ATL,NL,162,578,138,197,62,3,35,143,5,0,122,100,19,8,0,0,16
freemmi01,2020,1,CLE,AL,65,103,14,24,8,0,0,8,0,0,8,30,0,3,0,3,0
fuentjo01,2020,1,COL,NL,81,265,38,81,19,0,5,46,3,0,5,78,0,3,0,5,3
gallaca01,2020,1,KCR,AL,68,143,27,41,14,0,3,8,0,0,16,30,0,0,3,0,0
gallojo01,2020,1,TEX,AL,154,521,62,95,22,0,27,70,5,0,78,213,5,11,0,0,0
galvifr01,2020,1,CIN,NL,127,381,49,84,14,0,19,43,3,3,35,81,0,14,0,0,14
gamelbe01,2020,1,MIL,NL,108,308,35,73,22,3,8,27,0,5,35,105,0,0,0,0,11
garciad02,2020,1,TEX,AL,8,16,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0
garciav01,2020,1,MIL,NL,143,489,54,116,27,0,5,41,3,8,54,132,5,16,0,0,5
garcigr01,2020,1,SDP,NL,95,162,16,32,8,0,0,30,3,0,19,49,0,0,8,3,0
garcijo02,2020,1,CIN,NL,65,181,11,35,0,0,0,5,3,3,3,70,0,0,0,0,3
garcile02,2020,1,CHW,AL,43,159,16,43,3,0,8,22,0,0,11,24,0,0,0,0,0
garcilu04,2020,1,WSN,NL,108,362,49,100,16,0,5,43,3,3,14,78,0,0,0,0,8
gardnbr01,2020,1,NYY,AL,132,351,54,78,14,3,14,41,8,8,70,95,0,3,0,3,0
garliky01,2020,1,PHI,NL,32,59,0,8,3,0,0,8,0,0,0,19,0,3,0,0,0
garnedu01,2020,1,HOU,AL,46,103,11,16,0,3,3,11,0,0,16,41,0,0,5,0,3
garvemi01,2020,1,MIN,AL,62,194,22,32,3,0,5,14,0,0,19,100,0,3,0,3,3
gimenan01,2020,1,NYM,NL,132,319,59,84,8,5,8,32,22,3,19,76,0,16,0,3,0
goinsry01,2020,1,CHW,AL,38,24,11,0,0,0,0,0,0,0,3,3,0,0,0,0,0
